id,jobTitle,companyName,locations,skills
1032875596,RNO Engineer (Jakarta Timur),PT NexWave,Jakarta Timur,"engineer, jakarta, timur"
1032680035,IT Application Support,PT Hexaon Business Mitrasindo,Jakarta Raya,support
1032874913,Admin Marketing,PT Ekatunggal Tunas Mandiri,Samarinda,"admin, marketing"
1032657007,Sales Representative Development Program,PT Trakindo Utama,Jakarta Raya,"development, les, representative, sales"
1032859220,Marketing Executive,Chope Indonesia,Bali,"executive, marketing"
1032723461,Divisi Operasional,PT Bian Niaga Batuan,Bogor,
1032707661,Inbound Contact Center,PT Provis Garuda Services,Jakarta Pusat,
1032874650,Product Marketing Staff (Jakarta),"PT Kobexindo Tractors, Tbk",Jakarta Utara,"jakarta, marketing, product, staff"
1032875113,Sales Building Material (Kab Bogor),PT Daelim Dobidos Indonesia,Bogor,"kab, les, sales"
1032856876,Trade Marketing Manager,PT Shell Indonesia,Jakarta Raya,"manager, marketing"
1032632419,Admin technical Support,PT HEBROS,Jakarta Timur,"admin, support, technical"
1032892703,Customer Service Staff,PT Inovasi Indotama Karya,Jakarta Raya,"customer, service, staff"
1032875235,Asso/Senior Associate - Deals Advisory - Deals Strategy,"Pers. KAP Tanudiredja, Wibisana & Rekan (PWC Indonesia)",Jakarta Raya,"associate, senior"
1032875838,Accounting,PT Limas Sentosa Antarnusa,Jakarta Pusat,"account, accounting"
1032857422,Sales Eksternal,PT Dutaflow Hidrolik,Jakarta Barat,"les, sales"
1032875673,Promotor,PT Blue Ocean Heart,Jember,
1032874757,Wireless Integrator (Jakarta Barat),PT NexWave,Jakarta Barat,"barat, jakarta, les"
1032730382,SENIOR CREATIVE,PT Bali Ocean Magic (Waterbom Bali),Kuta,senior
1032723620,Assistant HR Manager,PT Menara Permata Properti (Citadines Kuta Beach Bali),Kuta,"assistant, manager"
1032707738,Admin Staff,PT Wahana Semesta Ilmu (WSI),Jakarta Raya,"admin, staff"
1032875328,Digital Marketing,PT Aeronusa Inti Raya,Jakarta Pusat,"digital, marketing"
1032875576,Teknisi Gedung Bidang Mekanikal Elektrikal Plumbing (MEP) Depok,PT Dana Purna Investama,Depok,
1032875088,Bancassurance Specialist Cikarang,PT. BNI Life Insurance,Bekasi,specialist
1032875730,Finance AP/AR Staff,PT Alpine Cool Utama,Jakarta Pusat,"finance, staff"
1032874907,Host,PT Revolver Cinta Kopi,Badung,
1032657018,B2B Activation and Event Executive,PT HM Sampoerna Tbk,Jakarta Raya,"and, executive"
1032773467,Recruitment Intern,PT Beaute Haul Indonesia,Jakarta Raya,intern
1032657019,Product Marketing Internship,PT. SETIAP HARI DIPAKAI,Jakarta Raya,"intern, internship, marketing, product"
1032632623,Operations Digital Transformation and Process Excellence Section Manager,PT Chandra Asri Petrochemical Tbk,Indonesia,"and, digital, for, manager, operation"
1032875434,Stakeholder Relation Intern (Human Resource),PT Sasa Inti,Jakarta Barat,intern
1032875166,Spa Therapist,The Ubud Village Resort And Spa,Gianyar,
1032632610,Boutique Manager (Parfums Christian Dior - Surabaya),PT Luxasia Indonesia,Surabaya,"manager, surabaya"
1032745355,Application Delivery & Dev. 5 Sr Spv,PT Bank UOB Indonesia,Indonesia,spv
1032875815,Sopir,PT Kimia Yasa,Malang,
1032875793,USER ACQUISITION MANAGER,PT Digi Asset Indonesia,Jawa Timur,manager
1032875223,Asisten Manajer Produksi,Ivory Bridal Jakarta,Sleman,
1032875392,Promotion Staff (Jakarta),"PT Kobexindo Tractors, Tbk",Jakarta Utara,"jakarta, staff"
1032632599,Information System Security Sr. Analyst,PT Chandra Asri Petrochemical Tbk,Indonesia,"analyst, for, system"
1032730355,Admin Monitoring KIR (Maternity Leave),PT Mitra Pinasthika Mustika (MPM Rent),Tangerang,admin
1032632627,Dental Consultant,PT Cahaya Tiga Bintang Abadi,Tangerang,consultant
1032632575,Administrator,PT Ultra Sakti,Bekasi,admin
1032891716,Salesmas (Bekasi),PT. Multi Daya Sinergi Bersama,Bekasi,"bekas, les, sales"
1032892575,Restaurant Manager Subway (Bandung),PT MAP Boga Adiperkasa,Bandung,"and, bandung, manager, restaurant"
1032874888,Cashier,PT Revolver Cinta Kopi,Badung,
1032787416,Commercial Support,PT Eximku Teknologi Indonesia,Jakarta Raya,support
1032875900,Finance & Accounting Supervisor,PT Indo Porcelain,Tangerang,"account, accounting, finance, supervisor"
1032723582,Sales Junior Analyst,PT Procter & Gamble Home Products Indonesia,Jawa Tengah,"analyst, junior, les, sales"
1032723604,Asisten Koki,PT BGP Indonesia,Jakarta Selatan,
1032632442,Accounting & Tax Internship,PT Digi Asset Indonesia,Jawa Timur,"account, accounting, intern, internship, tax"
1032680061,Sales Assistant,VS Beauty Parlour,Jakarta Selatan,"assistant, les, sales"
1032680025,Geotech Engineer,Royal HaskoningDHV Indonesia,Jakarta Raya,engineer
1032680065,BACK END DEVELOPER,PT Sarana Pactindo (Bandung),Yogyakarta,developer
1032707699,SEO Specialist,APPINZPIRE,Banten,specialist
1032632572,Community Sales Executive,PT Mandiri Andalan Utama,Jakarta Selatan,"executive, les, sales"
1032875118,Project Coordinator,PT Berdikari Meubel Nusantara,Pasuruan,"coordinator, project"
1032875748,Housekeeping Supervisor,The Ubud Village Resort And Spa,Gianyar,supervisor
1032875423,Sales Promotion Girl/Boy,PT Mahesa Bina Persada,Medan,"les, sales"
1032874860,Business Development Executive,PT Securindo Packatama Indonesia,Jakarta Pusat,"business, development, executive"
1032723596,Marketing,PT Data Sains Inteknova,Jawa Barat,marketing
1032723522,Quality Engineer Lead,PT Asuransi Jiwa Manulife Indonesia,Jakarta Raya,"engineer, lead, quality"
1032632579,Marketing Executive,PT Teguh Pesona,Jakarta Selatan,"executive, marketing"
1032892743,Sales Executive,PT Mitra Amertha Sejahtera (Jakarta),Samarinda,"executive, les, sales"
1032875048,Social Media Specialist (Kota Tangerang Selatan),Monster Group,Tangerang,"kota, media, selatan, social, specialist, tangerang"
1032875820,General Accounting Manager,"PT Goodyear Indonesia, Tbk",Bogor,"account, accounting, manager"
1032707792,Mechanical Drafter (BTS),PT Skin Lab Indonesia,Jakarta Pusat,
1032707741,Medical Representative,PT Endo Medica Nusantara,Jakarta Timur,representative
1032707673,"Agriculture, Forestry and Agroforestry Extension Research Officer",Center For International Forestry Research,Bogor,"and, for, office, officer"
1032707723,DevOps,APPINZPIRE,Banten,
1032874671,Staff Planning & Design,PT Solusindo Jitu,"Yogyakarta,Bantul","design, staff"
1032875858,Logistik,PT Trisatria Persada Borneo,"Balikpapan,Bali",
1032707676,Medical Representative,PT Endo Medica Nusantara,Jakarta Utara,representative
1032803007,Professional Sales Representative,PT BSN Medical Indonesia,Medan,"les, representative, sales"
1032745361,Business Operation Associate,PT. Rukita Bhinneka Indonesia,Jakarta Raya,"associate, business, operation"
1032891313,MANDARIN TRANSLATOR,PT Halmahera Jaya Feronikel,Jakarta Pusat,"and, mandarin"
1032875396,Admin & Storekeeper,Ubud Nyuh Bali Resort & SPA,Gianyar,"admin, store"
1032707749,Drilling Engineer,PT Schlumberger Geophysics Nusantara,Riau,engineer
1032875930,QA Staff,PT Saptawarna Cemerlang,Tangerang,staff
1032875004,Procurement Specialist,PT Naturalva Herba Indonesia,Bekasi,specialist
1032693081,Driver Operasional,PT Ungaran Sari Garments,Jakarta Selatan,
1032707697,Procurement Staff,PT. Rukita Bhinneka Indonesia,Jakarta Raya,staff
1032875230,Sales Outlet,PT Mitra Sehat Indonesia,Bekasi,"les, sales"
1032654121,CHANNEL MANAGER,PT Prospera Aswindra Teknologi,Tangerang,manager
1032875370,Legal Intern,PT Hipernet Indodata,Jakarta Barat,"intern, legal"
1032730411,UI/UX Designer,PT Intersoft Solutions,Jakarta Raya,"design, designer"
1032875227,SALES SUPERVISOR PROPERTY,PT Indo Megah Abadi,Jawa Barat,"les, sales, supervisor"
1032875128,Pengawas Lapangan (Kab Bekasi),PT Jala Lintas Media,Bekasi,"bekas, kab"
1032875812,Kasir (Internship),PT Daya Eka Samudera Jakarta,Bekasi,"intern, internship"
1032632567,Sales Executive,Hotel 88 Grogol,Jakarta Barat,"executive, les, sales"
1032632613,Industrial Relations Supervisor,PT Sentra Usahatama Jaya,Jakarta Pusat,supervisor
1032856914,Kenek (Cibinong),PT Handal Guna Sarana,Bogor,
1032875578,R&D Technician,PT Mondelez Indonesia,Bandung,
1032891253,Sales Executive (Jakarta Timur),PT Sony Indonesia,Jakarta Timur,"executive, jakarta, les, sales, timur"
1032875729,Security,PT Inti Surya Laboratorium,Karawang,
1032875259,Reservation,Ubud Nyuh Bali Resort & SPA,Gianyar,
1032875612,Key Account Manager,PT Procter & Gamble Home Products Indonesia,Jawa Tengah,"account, manager"
1032874956,Event Coordinator,PT Harmoni Dinamik Indonesia,Jakarta Pusat,coordinator
1032723523,Press Media Relations Officer,PT. Hello Kreasi Indonesia,Jakarta Raya,"media, office, officer"
1032891271,Brand Manager,PT NOSE HERBALINDO,Jakarta Utara,"and, manager"
1032875323,Internal Auditor (Jakarta Selatan),PT Jala Lintas Media,Jakarta Selatan,"audit, intern, internal, jakarta, selatan"
1032875286,Internal Audit (Binjai),PT Damai Abadi,Binjai,"audit, intern, internal"
1032892622,Bar Manager (Head Mixologist),PT Menara Permata Properti (Citadines Kuta Beach Bali),Kuta,"head, manager"
1032875882,Koordinator (Kab Kuningan),KSP Nasari,Jawa Barat,kab
1032787456,Operation Analyst - Transport,PT Kreasi Nostra Mandiri,Jakarta Raya,"analyst, operation"
1032707718,Admin Marketing Support / Purchasing(Advertising),PT Inspirasi Prima Nusantara,Jawa Timur,"admin, marketing, purchasing, support"
1032723455,Account Executive,PT Finfleet Teknologi Indonesia,Jakarta Selatan,"account, executive"
1032875813,Salesman (Bandar Lampung),PT Anugrah Karya Prima,Bandar Lampung,"and, les, sales"
1032875745,Administration,PT Limas Sentosa Antarnusa,Jakarta Pusat,admin
1032875314,PR Manager,PT Agate International,Bandung,manager
1032632505,Account Manager,PT Hilti Nusantara,Surabaya,"account, manager"
1032654060,Assisten Teknisi AC,PT. Sukses Tribayu Solusi Cerdas,Jakarta Timur,
1032875136,Sales Spare Parts (Cikarang),"PT Kobexindo Tractors, Tbk",Bekasi,"les, sales"
1032892150,Sales TO,Lintas Nusa,Jakarta Raya,"les, sales"
1032875770,IP Integrator (Jakarta Selatan),PT NexWave,Jakarta Selatan,"jakarta, selatan"
1032875308,Internal Audit (Medan),PT Damai Abadi,Medan,"audit, intern, internal, medan"
1032875398,Sales B2B,PT Jaco Nusantara Mandiri,Surabaya,"les, sales"
1032707683,Senior Backend Software Engineer (Java),AccelByte Inc,"Yogyakarta,Sleman","engineer, senior"
1032875071,Estimator Project,PT Berdikari Meubel Nusantara,Pasuruan,project
1032875374,Direct Marketing,PT Limas Sentosa Antarnusa,Jakarta Pusat,marketing
1032693073,Driver,PT HEBROS,Jakarta Timur,
1032892512,AR/AP,PT Berkah Utama Alloy,Sidoarjo,
1032892071,Staff Sales,PT Delapan Empat Sakti,Bandung,"les, sales, staff"
1032891078,Digital Manager,PT GSK Global Indonesia,Jakarta Selatan,"digital, manager"
1032707674,Medical Representative,PT Endo Medica Nusantara,Jakarta Selatan,representative
1032891032,Bancassurance Specialist PIC KC Kelapa Gading,PT. BNI Life Insurance,Jakarta Utara,specialist
1032892700,Account Executive Plantation-1,PT Syngenta Indonesia,Kalimantan Tengah,"account, executive"
1032892349,Supervisor (sukoharjo),PT Columbus Megah Adisarana,Jawa Tengah,supervisor
1032891738,Pastry Chef,Maya Sanur Resort & Spa,Denpasar,chef
1032874739,Waiter,Ubud Nyuh Bali Resort & SPA,Gianyar,
1032891159,Service Crew,CV Rumah Peri,Jakarta Barat,service
1032632411,IG Sr Relationship Manager - UOB Plaza,PT Bank UOB Indonesia,Indonesia,manager
1032802920,Project Engineer,PT Mondelez Indonesia,Bandung,"engineer, project"
1032891700,Sr. Process Engineer,PT PGAS Telekomunikasi Nusantara,Jakarta Barat,engineer
1032891792,Area Sales Manager Syariah Surabaya,PT. BNI Life Insurance,Surabaya,"area, les, manager, sales, surabaya"
1032875808,Senior UI/UX Designer,PT Cipta Piranti Sejahtera,Tangerang,"design, designer, senior"
1032875708,Tenaga Lapangan,PT Swanish Boga Industria,Bekasi,
1032892485,Marketing (Palembang),Parahita Diagnostic Center,Palembang,marketing
1032723590,Account Executive / Sales Acquisition,PT Sarana Daya Semesta,Jakarta Barat,"account, executive, les, sales"
1032900071,Finance AP (Account Payable) Staff (Kabupaten Tangerang),PT Sumber Prima Anugrah Abadi,Tangerang,"account, finance, kab, kabupaten, staff, tangerang"
1032891796,Crew Kitchen (Serpong),Daily Box,Tangerang,
1032875342,Project Manager,PT Revolver Cinta Kopi,Badung,"manager, project"
1032654069,Head of Sales,PT Electrolux Indonesia,Jakarta Raya,"head, les, sales"
1032875098,Sales Building Material (Bekasi),PT Daelim Dobidos Indonesia,Bekasi,"bekas, les, sales"
1032892580,Kasir Pajak,PT Berkah Utama Alloy,Sidoarjo,
1032803006,Customer Service Manager,PT Cargill Indonesia,Jakarta Raya,"customer, manager, service"
1032875236,Driver,PT Ekatunggal Tunas Mandiri,Samarinda,
1032891494,Senior Sales (Jakarta Barat),PT Sari Multi Utama,Jakarta Barat,"barat, jakarta, les, sales, senior"
1032632445,Product Operations Intern,PT Garena Indonesia,Jakarta Raya,"intern, operation, product"
1032723469,Market Strategy & Planning Manager,PT Procter & Gamble Home Products Indonesia,Jawa Tengah,manager
1032875200,Admin Marketing,PT Limas Sentosa Antarnusa,Jakarta Pusat,"admin, marketing"
1032892406,Mekanik Alat Berat (Kabupaten Tangerang),PT Indo Heavy Equipment,Tangerang,"kab, kabupaten, tangerang"
1032723473,Supply Chain Operation,PT TMF Indonesia,Jakarta Raya,operation
1032632415,Sales Mechanical Engineer,PT Securiko Indonesia Surabaya,Surabaya,"engineer, les, sales"
1032891126,Staf Akuntansi,PT Enam Kubuku Indonesia,Sleman,
1032891216,Sales Project Bekasi,PT Bumi Lancang Kuning Pusaka,Bekasi,"bekas, les, project, sales"
1032892690,Drafter,CV Trijaya Pool,Jakarta Selatan,
1032654099,Treasury Staff (Maternity Leave),PT Mitra Pinasthika Mustika (MPM Rent),Tangerang,staff
1032892638,Staff Gudang,PT Alun Indah,Jakarta Timur,staff
1032707794,Operational Excellence Senior Executive,PT Fashion Eservices Indonesia,Bekasi,"executive, operation, senior"
1032707710,UI/UX Designer,APPINZPIRE,Banten,"design, designer"
1032707766,ICS Commissioning,PT Granite Services International Indonesia,Indonesia,
1032654141,"KAM, Mobile and Tablets, Marketplace-Indonesia",PT Ecart Webportal Indonesia,Indonesia,"and, indonesia"
1032723539,Operator Mesin CNC Laser,CV Inti Daya Engineering,Jawa Timur,operator
1032654061,Tax Analyst [PT Tower Bersama Infrastructure Tbk],"PT Tower Bersama Infrastructure, Tbk",Jakarta Selatan,"analyst, tax"
1032707730,Back End Developer,APPINZPIRE,Banten,developer
1032891202,Sales Executive (Jakarta Barat),PT Sony Indonesia,Jakarta Barat,"barat, executive, jakarta, les, sales"
1032892280,Staff Management Information System (IT Programmer),PT Mega Global Food Industry,Jawa Timur,"for, management, staff, system"
1032707719,Director of Operation,PT Nurtirta Nusa Lestari (Jakarta),Bandung,"director, operation"
1032707739,Account Executive (Fixed Term),PT Isentia Jakarta,Indonesia,"account, executive"
1032891768,Elec & Ins Engineer (SIL),PT PGAS Telekomunikasi Nusantara,Jakarta Barat,engineer
1032891767,Staff Keuangan & Admin,Tiara Kasih Bunda,Bogor,"admin, staff"
1032892403,Mekanik Alat Berat (Kota Tangerang Selatan),PT Indo Heavy Equipment,Tangerang,"kota, selatan, tangerang"
1032891819,Cleaning Service (Medan),Kool Prima,Medan,"medan, service"
1032892190,Brand Presenter Zen (Surabaya),PT Prima Daya Andalan,Sidoarjo,"and, surabaya"
1032654145,"Brand Manager Oreo Equity and Innovation, SEA",PT Mondelez Indonesia,Jakarta Raya,"and, manager"
1032707722,Tax Cargo Staff Area Cengkareng,PT Provis Garuda Services,Jakarta Pusat,"area, car, staff, tax"
1032892483,Pegawai Pustakawan,Universitas Medan Area,Medan,
1032891924,IT System Leader,PT NGK Ceramics Indonesia,Bekasi,"lead, leader, system"
1032892552,Restaurant Manager Subway (Jakarta),PT MAP Boga Adiperkasa,Jakarta Pusat,"jakarta, manager, restaurant"
1032654126,Associate Brand Manager Soy,PT Heinz ABC Indonesia,Jakarta Raya,"and, associate, manager"
1032707656,Medical Representative,PT Endo Medica Nusantara,Jakarta Pusat,representative
1032802913,UI/UX,PT Cashlez Worldwide Indonesia,Jakarta Barat,
1032891332,Community Officer (Balikpapan),PT BANK BTPN TBK,"Balikpapan,Bali","office, officer"
1032723495,CITY MANAGER - BALI,PT Finfleet Teknologi Indonesia,Jakarta Selatan,manager
1032892000,Quantity Surveyor/Project Controller (Kabupaten Lampung Selatan),PT ODG Indonesia,Lampung,"control, kab, kabupaten, project, selatan"
1032891354,SPG,PT David Roy Indonesia,Jakarta Selatan,
1032891140,A/R Supervisor,PT Pacific Place Jakarta,Jakarta Selatan,supervisor
1032723562,Delivery Management,PT AIA Financial,Jakarta Raya,management
1032891282,Sales Counter Bekasi Cyber Park,PT Infonet Mitra Sejati,Bekasi,"bekas, les, sales"
1032802879,Sales Area Sulawesi,PT Waktu Cipta Dimensi,Jakarta Barat,"area, les, sales"
1032892277,Brand Ambassador,PT Tujuh Insan Solusindo,Pekanbaru,and
1032891446,Engineering Manager (Placement IZZY Izakaya),Sensorial Management Group,Denpasar,"engineer, engineering, manager"
1032654139,TELESALES,PT Prospera Aswindra Teknologi,Tangerang,"les, sales"
1032892697,Corporate Admin,PT Jiva Prima Organik,Jakarta Raya,"admin, corporate"
1032891935,Data Quality Executive,PT Kantar Indonesia International,Jakarta Raya,"data, executive, quality"
1032654086,NETWORK ENGINEER,PT Prospera Aswindra Teknologi,Tangerang,engineer
1032723607,Electrical Supervisor,PT Siemens Indonesia,Jakarta Raya,supervisor
1032892643,Staf Analis,SCRIPTIVA,Sleman,
1032899666,SPG Pasar Mobile (Gresik),PT Siprama Cakrawala,Gresik,
1032892467,RND,PT David Roy Indonesia,Jakarta Selatan,
1032654154,Sales Manager,PT Electrolux Indonesia,Semarang,"les, manager, sales"
1032892267,OB,PT David Roy Indonesia,Jakarta Selatan,
1032813797,UI/UX Designer (Internship),PT Toyota Astra Financial Services,Jakarta Raya,"design, designer, intern, internship"
